Date,Value
2009-05-07,8.3476
2009-05-06,8.4971
2009-05-05,8.3035
2009-05-04,8.3929
2009-04-30,8.4291
2009-04-29,8.6305
2009-04-28,8.8489
2009-04-24,8.8234
2009-04-23,8.9091
2009-04-21,9.0896
2009-04-20,9.0417
2009-04-17,8.9202
2009-04-16,9.0585
2009-04-15,9.1615
2009-04-14,9.0005
2009-04-09,9.1395
2009-04-08,9.2523
2009-04-07,9.1435
2009-04-06,9.016
2009-04-03,9.0943
2009-04-02,9.3611
2009-04-01,9.526
2009-03-31,9.6266
2009-03-30,9.7111
2009-03-27,9.4816
2009-03-26,9.5484
2009-03-25,9.85
2009-03-24,9.5436
2009-03-23,9.5635
2009-03-20,9.7388
2009-03-19,9.7631
2009-03-18,9.9163
2009-03-17,9.9629
2009-03-16,9.9155
2009-03-13,9.9109
2009-03-12,10.1863
2009-03-11,10.3161
2009-03-10,10.4767
2009-03-09,10.4947
2009-03-06,10.5948
2009-03-05,10.3311
2009-03-04,10.4685
2009-03-03,10.3676
2009-03-02,10.3636
2009-02-27,9.9498
2009-02-26,9.9558
2009-02-25,9.9459
2009-02-24,10.0718
2009-02-23,9.9854
2009-02-20,10.2224
2009-02-19,10.0709
2009-02-18,10.1746
2009-02-17,10.2298
2009-02-16,10.0648
2009-02-13,9.9352
2009-02-12,9.9357
2009-02-11,9.8709
2009-02-10,9.6721
2009-02-09,9.73
2009-02-06,9.8822
2009-02-05,10.0405
2009-02-04,10.1008
2009-02-03,10.1417
2009-02-02,10.188
2009-01-30,10.1333
2009-01-29,9.9684
2009-01-28,9.9485
2009-01-27,9.9905
2009-01-26,10.2284
2009-01-23,10.2549
2009-01-22,10.0266
2009-01-21,10.2088
2009-01-20,10.2219
2009-01-19,9.9753
2009-01-16,9.9291
2009-01-15,10.1813
2009-01-14,9.8713
2009-01-13,10.1414
2009-01-12,9.9077
2009-01-09,9.6866
2009-01-08,9.7231
2009-01-07,9.3163
2009-01-06,9.3825
2009-01-05,9.4616
2009-01-02,9.458
2008-12-31,9.3035
2008-12-30,9.4434
2008-12-29,9.597
2008-12-24,9.6584
2008-12-23,9.6891
2008-12-22,9.6458
2008-12-19,9.6665
2008-12-18,9.8015
2008-12-17,9.9756
2008-12-15,10.1511
2008-12-12,10.173
2008-12-11,10.143
2008-12-10,10.1346
2008-12-09,10.2067
2008-12-08,10.1885
2008-12-05,10.2449
2008-12-04,10.2098
2008-12-03,10.3229
2008-12-02,10.4178
2008-12-01,10.1416
2008-11-28,9.908
2008-11-27,9.9009
2008-11-26,9.9201
2008-11-25,10.0491
2008-11-24,10.4903
2008-11-21,10.5924
2008-11-20,10.5991
2008-11-19,10.2498
2008-11-18,10.1862
2008-11-17,10.1322
2008-11-14,10.2818
2008-11-13,10.4116
2008-11-12,10.2797
2008-11-11,10.1693
2008-11-10,9.989
2008-11-07,10.0284
2008-11-06,9.7537
2008-11-05,9.7716
2008-11-04,10.0154
2008-11-03,9.7534
2008-10-31,10.1919
2008-10-30,9.5778
2008-10-29,10.3137
2008-10-28,10.714
2008-10-27,11.3088
2008-10-24,11.474
2008-10-23,11.4324
2008-10-22,10.9255
2008-10-21,10.2727
2008-10-20,10.0127
2008-10-17,10.1609
2008-10-16,10.2475
2008-10-15,9.2213
2008-10-14,9.0639
2008-10-13,9.1667
2008-10-10,9.3626
2008-10-09,9.0357
2008-10-08,9.3658
2008-10-07,8.9282
2008-10-06,8.6692
2008-10-03,8.5187
2008-10-02,8.3749
2008-10-01,8.2485
2008-09-30,8.3145
2008-09-29,8.261
2008-09-26,8.1604
2008-09-25,8.1766
2008-09-23,7.9833
2008-09-22,8.0292
2008-09-19,8.0774
2008-09-18,8.1858
2008-09-17,8.1138
2008-09-16,8.2026
2008-09-15,8.1168
2008-09-12,8.0795
2008-09-11,8.2613
2008-09-10,8.0317
2008-09-09,7.9297
2008-09-08,7.8338
2008-09-05,8.0549
2008-09-04,7.8564
2008-09-03,7.8603
2008-09-02,7.8021
2008-09-01,7.7272
2008-08-29,7.6696
2008-08-28,7.72
2008-08-27,7.7799
2008-08-26,7.7929
2008-08-25,7.7331
2008-08-22,7.6566
2008-08-21,7.7146
2008-08-20,7.7464
2008-08-19,7.7793
2008-08-18,7.886
2008-08-15,7.9594
2008-08-14,7.8442
2008-08-13,7.8079
2008-08-12,7.8011
2008-08-11,7.675
2008-08-08,7.5951
2008-08-07,7.4338
2008-08-06,7.4272
2008-08-05,7.3293
2008-08-04,7.221
2008-08-01,7.3464
2008-07-31,7.3899
2008-07-30,7.3862
2008-07-29,7.5093
2008-07-28,7.5457
2008-07-25,7.616
2008-07-24,7.5574
2008-07-23,7.4966
2008-07-22,7.5764
2008-07-21,7.5895
2008-07-18,7.5766
2008-07-17,7.5885
2008-07-16,7.6736
2008-07-15,7.6199
2008-07-14,7.6351
2008-07-11,7.7262
2008-07-10,7.6804
2008-07-09,7.6893
2008-07-08,7.8158
2008-07-07,7.7444
2008-07-04,7.7444
2008-07-03,7.8668
2008-07-02,7.866
2008-07-01,7.8637
2008-06-30,7.8791
2008-06-27,7.9417
2008-06-26,7.8949
2008-06-25,7.9793
2008-06-24,8.0511
2008-06-23,8.0238
2008-06-20,7.9503
2008-06-19,8.0402
2008-06-18,8.0058
2008-06-17,8.0201
2008-06-13,8.0964
2008-06-12,7.9891
2008-06-11,7.9384
2008-06-10,7.9234
2008-06-09,7.8712
2008-06-06,7.8437
2008-06-05,7.7584
2008-06-04,7.7699
2008-06-03,7.7521
2008-06-02,7.6791
2008-05-30,7.5874
2008-05-29,7.6354
2008-05-28,7.7458
2008-05-27,7.6974
2008-05-26,7.6999
2008-05-23,7.6773
2008-05-22,7.72
2008-05-21,7.6501
2008-05-20,7.5914
2008-05-19,7.4883
2008-05-16,7.5455
2008-05-15,7.6186
2008-05-14,7.6252
2008-05-13,7.5928
2008-05-12,7.6566
2008-05-09,7.6815
2008-05-08,7.6173
2008-05-07,7.5301
2008-05-06,7.5238
2008-05-05,7.603
2008-04-30,7.594
2008-04-29,7.5627
2008-04-25,7.6744
2008-04-24,7.7238
2008-04-23,7.6177
2008-04-22,7.7182
2008-04-21,7.7909
2008-04-18,7.8155
2008-04-17,7.9205
2008-04-16,7.9686
2008-04-15,7.8774
2008-04-14,7.8581
2008-04-11,7.7741
2008-04-10,7.9032
2008-04-09,7.7784
2008-04-08,7.8035
2008-04-07,7.7597
2008-04-04,7.7891
2008-04-03,7.7466
2008-04-02,7.9068
2008-04-01,8.1207
2008-03-31,8.1216
2008-03-28,8.0207
2008-03-27,8.0333
2008-03-26,8.1036
2008-03-25,8.0544
2008-03-20,8.1161
2008-03-19,8.0323
2008-03-18,8.0749
2008-03-17,8.0977
2008-03-14,7.9365
2008-03-13,7.9327
2008-03-12,7.8036
2008-03-11,7.9878
2008-03-10,8.0243
2008-03-07,7.9943
2008-03-06,7.7353
2008-03-05,7.8345
2008-03-04,7.7975
2008-03-03,7.9486
2008-02-29,7.6342
2008-02-28,7.4795
2008-02-27,7.4732
2008-02-26,7.6916
2008-02-25,7.7004
2008-02-22,7.7976
2008-02-21,7.8507
2008-02-20,7.8074
2008-02-19,7.59
2008-02-18,7.6336
2008-02-15,7.5956
2008-02-14,7.6327
2008-02-13,7.7381
2008-02-12,7.7318
2008-02-11,7.8408
2008-02-08,7.6478
2008-02-07,7.6604
2008-02-06,7.6784
2008-02-05,7.4633
2008-02-04,7.3572
2008-02-01,7.4547
2008-01-31,7.3572
2008-01-30,7.2151
2008-01-29,7.1691
2008-01-28,7.1921
2008-01-25,7.0339
2008-01-24,7.0758
2008-01-23,7.1132
2008-01-22,7.304
2008-01-21,7.1698
2008-01-18,7.0479
2008-01-17,6.9448
2008-01-16,6.8623
2008-01-15,6.7244
2008-01-14,6.7211
2008-01-11,6.827
2008-01-10,6.8559
2008-01-09,6.8554
2008-01-08,6.8881
2008-01-07,6.9098
2008-01-04,6.8452
2008-01-03,6.8419
2008-01-02,6.8627
2007-12-31,6.7862
2007-12-28,6.8429
2007-12-27,6.9265
2007-12-24,6.9986
2007-12-21,7.022
2007-12-20,6.9695
2007-12-19,6.9005
2007-12-18,6.9026
2007-12-14,6.7725
2007-12-13,6.7478
2007-12-12,6.7556
2007-12-11,6.6639
2007-12-10,6.7104
2007-12-07,6.7253
2007-12-06,6.7914
2007-12-05,6.805
2007-12-04,6.7889
2007-12-03,6.8042
2007-11-30,6.8119
2007-11-29,6.9153
2007-11-28,7.0221
2007-11-27,7.0127
2007-11-26,6.7983
2007-11-23,6.8168
2007-11-22,6.7763
2007-11-21,6.7532
2007-11-20,6.7089
2007-11-19,6.7025
2007-11-16,6.7297
2007-11-15,6.6136
2007-11-14,6.6627
2007-11-13,6.7828
2007-11-12,6.6787
2007-11-09,6.4639
2007-11-08,6.5265
2007-11-07,6.4739
2007-11-06,6.5253
2007-11-05,6.5941
2007-11-02,6.6032
2007-11-01,6.5278
2007-10-31,6.5353
2007-10-30,6.5728
2007-10-29,6.4691
2007-10-26,6.5374
2007-10-25,6.6201
2007-10-24,6.6965
2007-10-23,6.8175
2007-10-22,6.8591
2007-10-19,6.8069
2007-10-18,6.8059
2007-10-17,6.8235
2007-10-16,6.882
2007-10-15,6.7249
2007-10-12,6.7536
2007-10-11,6.8681
2007-10-10,6.8328
2007-10-09,6.8679
2007-10-08,6.832
2007-10-05,6.8994
2007-10-04,6.9402
2007-10-03,6.9066
2007-10-02,6.8979
2007-10-01,6.8904
2007-09-28,6.8839
2007-09-27,6.9112
2007-09-26,6.9712
2007-09-25,7.0157
2007-09-21,7.0496
2007-09-20,7.073
2007-09-19,7.09
2007-09-18,7.1914
2007-09-17,7.1954
2007-09-14,7.1928
2007-09-13,7.1424
2007-09-12,7.1741
2007-09-11,7.2283
2007-09-10,7.2491
2007-09-07,7.1898
2007-09-06,7.2319
2007-09-05,7.2453
2007-09-04,7.2559
2007-09-03,7.1783
2007-08-31,7.1094
2007-08-30,7.1811
2007-08-29,7.2838
2007-08-28,7.2473
2007-08-27,7.1828
2007-08-24,7.2869
2007-08-23,7.237
2007-08-22,7.3376
2007-08-21,7.4603
2007-08-20,7.3412
2007-08-17,7.484
2007-08-16,7.4774
2007-08-15,7.3914
2007-08-14,7.2452
2007-08-13,7.1789
2007-08-10,7.1707
2007-08-08,7.0392
2007-08-07,7.0494
2007-08-06,7.1122
2007-08-03,7.059
2007-08-02,7.1177
2007-08-01,7.1949
2007-07-31,7.1094
2007-07-30,7.1022
2007-07-27,7.1051
2007-07-26,6.9249
2007-07-25,6.8505
2007-07-24,6.8233
2007-07-23,6.8328
2007-07-20,6.8839
2007-07-19,6.9172
2007-07-18,6.9815
2007-07-17,6.9774
2007-07-16,6.9672
2007-07-13,6.9611
2007-07-12,7.0275
2007-07-11,7.0237
2007-07-10,6.9705
2007-07-09,6.9833
2007-07-06,7.0356
2007-07-05,6.9829
2007-07-04,6.9853
2007-07-03,6.9635
2007-07-02,7.0175
2007-06-29,7.0964
2007-06-28,7.1112
2007-06-27,7.2279
2007-06-26,7.1821
2007-06-25,7.1641
2007-06-22,7.1374
2007-06-21,7.1572
2007-06-20,7.0845
2007-06-19,7.0966
2007-06-18,7.1033
2007-06-15,7.192
2007-06-14,7.2321
2007-06-13,7.3097
2007-06-12,7.2287
2007-06-11,7.2483
2007-06-08,7.282
2007-06-07,7.189
2007-06-06,7.1838
2007-06-05,7.1305
2007-06-04,7.1402
2007-06-01,7.1216
2007-05-31,7.1649
2007-05-30,7.1657
2007-05-29,7.1216
2007-05-28,7.0953
2007-05-25,7.1261
2007-05-24,7.0893
2007-05-23,7.0761
2007-05-22,7.0025
2007-05-21,6.9956
2007-05-18,7.0471
2007-05-17,6.9646
2007-05-16,6.9301
2007-05-15,6.9796
2007-05-14,6.9361
2007-05-11,7.0154
2007-05-10,6.9053
2007-05-09,6.9263
2007-05-08,6.9128
2007-05-07,6.9385
2007-05-04,7.0137
2007-05-03,6.986
2007-05-02,7.0388
2007-04-30,7.1241
2007-04-27,7.0824
2007-04-26,6.9721
2007-04-25,7.0285
2007-04-24,7.1053
2007-04-23,7.0437
2007-04-20,7.0378
2007-04-19,7.1313
2007-04-18,7.0583
2007-04-17,7.1173
2007-04-16,7.1329
2007-04-13,7.1712
2007-04-12,7.1811
2007-04-11,7.1561
2007-04-10,7.165
2007-04-05,7.1358
2007-04-04,7.162
2007-04-03,7.2254
2007-04-02,7.2524
2007-03-30,7.2649
2007-03-29,7.3153
2007-03-28,7.2926
2007-03-27,7.2475
2007-03-26,7.2232
2007-03-23,7.1921
2007-03-22,7.2967
2007-03-20,7.406
2007-03-19,7.443
2007-03-16,7.4407
2007-03-15,7.4315
2007-03-14,7.4931
2007-03-13,7.387
2007-03-12,7.306
2007-03-09,7.388
2007-03-08,7.4042
2007-03-07,7.4067
2007-03-06,7.4122
2007-03-05,7.5233
2007-03-02,7.277
2007-03-01,7.251
2007-02-28,7.2541
2007-02-27,7.1362
2007-02-26,7.0806
2007-02-23,7.0724
2007-02-22,7.1156
2007-02-21,7.1239
2007-02-20,7.0964
2007-02-19,7.1177
2007-02-16,7.1864
2007-02-15,7.1761
2007-02-14,7.2264
2007-02-13,7.2646
2007-02-12,7.2441
2007-02-09,7.1415
2007-02-08,7.1667
2007-02-07,7.1863
2007-02-06,7.2005
2007-02-05,7.2283
2007-02-02,7.1878
2007-02-01,7.1983
2007-01-31,7.2957
2007-01-30,7.3141
2007-01-29,7.2803
2007-01-26,7.2843
2007-01-25,7.1261
2007-01-24,7.1557
2007-01-23,7.1282
2007-01-22,7.1341
2007-01-19,7.147
2007-01-18,7.1441
2007-01-17,7.2701
2007-01-16,7.2224
2007-01-15,7.2083
2007-01-12,7.2611
2007-01-11,7.3001
2007-01-10,7.3497
2007-01-09,7.1906
2007-01-08,7.277
2007-01-05,7.1279
2007-01-04,7.0402
2007-01-03,6.8875
2007-01-02,6.9418
2006-12-29,6.9737
2006-12-28,7.0357
2006-12-27,7.0333
2006-12-22,7.0062
2006-12-21,6.9339
2006-12-20,6.9993
2006-12-19,7.0368
2006-12-18,6.9918
2006-12-15,6.997
2006-12-14,7.0072
2006-12-13,6.9968
2006-12-12,7.0357
2006-12-11,7.0927
2006-12-08,7.0722
2006-12-07,7.0458
2006-12-06,7.1199
2006-12-05,7.1252
2006-12-04,7.1499
2006-12-01,7.1273
2006-11-30,7.1313
2006-11-29,7.1113
2006-11-28,7.1758
2006-11-27,7.1066
2006-11-24,7.2575
2006-11-23,7.1621
2006-11-22,7.1747
2006-11-21,7.2146
2006-11-20,7.2843
2006-11-17,7.2731
2006-11-16,7.1954
2006-11-15,7.2753
2006-11-14,7.2509
2006-11-13,7.2645
2006-11-10,7.2333
2006-11-09,7.3503
2006-11-08,7.3706
2006-11-07,7.3145
2006-11-06,7.3742
2006-11-03,7.4612
2006-11-02,7.3661
2006-11-01,7.3693
2006-10-31,7.5842
2006-10-30,7.432
2006-10-27,7.5213
2006-10-26,7.5309
2006-10-25,7.719
2006-10-24,7.7785
2006-10-23,7.5835
2006-10-20,7.506
2006-10-19,7.5758
2006-10-18,7.6142
2006-10-17,7.5098
2006-10-16,7.4923
2006-10-13,7.5529
2006-10-12,7.6321
2006-10-11,7.7543
2006-10-10,7.8075
2006-10-09,7.7842
2006-10-06,7.7675
2006-10-05,7.8194
2006-10-04,7.953
2006-10-03,7.6799
2006-10-02,7.7348
2006-09-29,7.7043
2006-09-28,7.5741
2006-09-27,7.6061
2006-09-26,7.6575
2006-09-22,7.659
2006-09-21,7.4317
2006-09-20,7.3662
2006-09-19,7.3645
2006-09-18,7.3229
2006-09-15,7.4283
2006-09-14,7.4371
2006-09-13,7.3385
2006-09-12,7.366
2006-09-11,7.4497
2006-09-08,7.3801
2006-09-07,7.3864
2006-09-06,7.2108
2006-09-05,7.1857
2006-09-04,7.1961
2006-09-01,7.1965
2006-08-31,7.0736
2006-08-30,7.0784
2006-08-29,7.1365
2006-08-28,7.1683
2006-08-25,7.1348
2006-08-24,7.1384
2006-08-23,7.0979
2006-08-22,7.1255
2006-08-21,7.0606
2006-08-18,6.8505
2006-08-17,6.7849
2006-08-16,6.8744
2006-08-15,6.8917
2006-08-14,6.8026
2006-08-11,6.7861
2006-08-10,6.7628
2006-08-08,6.7984
2006-08-07,6.8184
2006-08-04,6.8701
2006-08-03,6.9016
2006-08-02,6.9457
2006-08-01,6.9762
2006-07-31,6.8555
2006-07-28,6.9151
2006-07-27,6.8882
2006-07-26,7.0287
2006-07-25,7.0075
2006-07-24,7.0804
2006-07-21,6.9808
2006-07-20,7.0572
2006-07-19,7.1863
2006-07-18,7.2101
2006-07-17,7.2428
2006-07-14,7.2012
2006-07-13,7.224
2006-07-12,7.0909
2006-07-11,7.1065
2006-07-10,7.0667
2006-07-07,7.1539
2006-07-06,7.2581
2006-07-05,7.1384
2006-07-04,7.0218
2006-07-03,7.0945
2006-06-30,7.1389
2006-06-29,7.2634
2006-06-28,7.3106
2006-06-27,7.2701
2006-06-26,7.4323
2006-06-23,7.4324
2006-06-22,7.1161
2006-06-21,7.126
2006-06-20,7.0179
2006-06-19,6.8819
2006-06-15,6.8134
2006-06-14,6.8274
2006-06-13,6.838
2006-06-12,6.7169
2006-06-09,6.7433
2006-06-08,6.817
2006-06-07,6.7665
2006-06-06,6.7356
2006-06-05,6.6304
2006-06-02,6.6449
2006-06-01,6.7257
2006-05-31,6.6692
2006-05-30,6.514
2006-05-29,6.4894
2006-05-26,6.5378
2006-05-25,6.5978
2006-05-24,6.6347
2006-05-23,6.5253
2006-05-22,6.6343
2006-05-19,6.4135
2006-05-18,6.4361
2006-05-17,6.2264
2006-05-16,6.4168
2006-05-15,6.4248
2006-05-12,6.1166
2006-05-11,6.1198
2006-05-10,6.0579
2006-05-09,6.1046
2006-05-08,6.0348
2006-05-05,6.0578
2006-05-04,6.1229
2006-05-03,6.0465
2006-05-02,6.0381
2006-04-28,6.146
2006-04-26,6.1679
2006-04-25,6.0385
2006-04-24,5.9782
2006-04-21,6.0392
2006-04-20,5.9698
2006-04-19,5.968
2006-04-18,6.0708
2006-04-13,6.1216
2006-04-12,6.1142
2006-04-11,6.1226
2006-04-10,6.1071
2006-04-07,6.0537
2006-04-06,6.0308
2006-04-05,6.0543
2006-04-04,6.098
2006-04-03,6.1546
2006-03-31,6.1942
2006-03-30,6.2709
2006-03-29,6.3097
2006-03-28,6.2737
2006-03-27,6.2745
2006-03-24,6.3354
2006-03-23,6.3133
2006-03-22,6.3752
2006-03-20,6.2554
2006-03-17,6.1909
2006-03-16,6.2141
2006-03-15,6.2278
2006-03-14,6.2747
2006-03-13,6.2073
2006-03-10,6.2766
2006-03-09,6.2737
2006-03-08,6.2735
2006-03-07,6.2998
2006-03-06,6.2379
2006-03-03,6.1184
2006-03-02,6.1563
2006-02-28,6.1729
2006-02-27,6.1382
2006-02-24,6.1256
2006-02-23,6.0926
2006-02-22,6.095
2006-02-21,6.0548
2006-02-20,6.0384
2006-02-17,6.0505
2006-02-16,6.0997
2006-02-15,6.1269
2006-02-14,6.1676
2006-02-13,6.1731
2006-02-10,6.1132
2006-02-09,6.1687
2006-02-08,6.2291
2006-02-07,6.1251
2006-02-06,6.0951
2006-02-03,6.0857
2006-02-02,6.1304
2006-02-01,6.0778
2006-01-31,6.1126
2006-01-30,6.1748
2006-01-27,6.1072
2006-01-26,6.0759
2006-01-25,6.0379
2006-01-24,6.0152
2006-01-23,5.9777
2006-01-20,5.9929
2006-01-19,6.0587
2006-01-18,6.071
2006-01-17,5.9986
2006-01-16,5.9952
2006-01-13,6.096
2006-01-12,6.0389
2006-01-11,6.1398
2006-01-10,6.0771
2006-01-09,6.1092
2006-01-06,6.1508
2006-01-05,6.1969
2006-01-04,6.1702
2006-01-03,6.2961
2005-12-30,6.3205
2005-12-29,6.3355
2005-12-28,6.3348
2005-12-27,6.3705
2005-12-23,6.3755
2005-12-22,6.3875
2005-12-21,6.3832
2005-12-20,6.3645
2005-12-19,6.3874
2005-12-15,6.3568
2005-12-14,6.2629
2005-12-13,6.3449
2005-12-12,6.3627
2005-12-09,6.363
2005-12-08,6.3207
2005-12-07,6.3079
2005-12-06,6.3217
2005-12-05,6.3905
2005-12-02,6.4284
2005-12-01,6.4692
2005-11-30,6.4753
2005-11-29,6.4837
2005-11-28,6.5341
2005-11-25,6.5257
2005-11-24,6.5175
2005-11-23,6.5869
2005-11-22,6.6196
2005-11-21,6.6583
2005-11-18,6.7141
2005-11-17,6.7375
2005-11-16,6.76
2005-11-15,6.7733
2005-11-14,6.718
2005-11-11,6.7669
2005-11-10,6.756
2005-11-09,6.7161
2005-11-08,6.7674
2005-11-07,6.7067
2005-11-04,6.6485
2005-11-03,6.6333
2005-11-02,6.6548
2005-11-01,6.719
2005-10-31,6.7121
2005-10-28,6.6936
2005-10-27,6.7041
2005-10-26,6.6235
2005-10-25,6.6392
2005-10-24,6.6324
2005-10-21,6.5866
2005-10-20,6.5762
2005-10-19,6.6219
2005-10-18,6.5704
2005-10-17,6.4994
2005-10-14,6.5916
2005-10-13,6.6397
2005-10-12,6.5625
2005-10-11,6.5256
2005-10-10,6.535
2005-10-07,6.5475
2005-10-06,6.5612
2005-10-05,6.4556
2005-10-04,6.4422
2005-10-03,6.4093
2005-09-30,6.3692
2005-09-29,6.387
2005-09-28,6.4524
2005-09-27,6.3797
2005-09-26,6.3933
2005-09-23,6.3552
2005-09-22,6.3478
2005-09-21,6.3736
2005-09-20,6.405
2005-09-19,6.4539
2005-09-16,6.3642
2005-09-15,6.3938
2005-09-14,6.3589
2005-09-13,6.3751
2005-09-12,6.3711
2005-09-09,6.316
2005-09-08,6.3258
2005-09-07,6.2977
2005-09-06,6.2811
2005-09-05,6.2347
2005-09-02,6.2647
2005-09-01,6.381
2005-08-31,6.5033
2005-08-30,6.4808
2005-08-29,6.4355
2005-08-26,6.4562
2005-08-25,6.4565
2005-08-24,6.4959
2005-08-23,6.4883
2005-08-22,6.5226
2005-08-19,6.548
2005-08-18,6.4973
2005-08-17,6.463
2005-08-16,6.4401
2005-08-15,6.4304
2005-08-12,6.3438
2005-08-11,6.3753
2005-08-10,6.3984
2005-08-08,6.4747
2005-08-05,6.4405
2005-08-04,6.4405
2005-08-03,6.5044
2005-08-02,6.4943
2005-08-01,6.549
2005-07-29,6.6329
2005-07-28,6.6429
2005-07-27,6.6907
2005-07-26,6.6801
2005-07-25,6.6769
2005-07-22,6.5769
2005-07-21,6.5858
2005-07-20,6.6619
2005-07-19,6.7118
2005-07-18,6.6408
2005-07-15,6.5952
2005-07-14,6.6648
2005-07-13,6.5371
2005-07-12,6.6564
2005-07-11,6.8383
2005-07-08,6.9186
2005-07-07,6.8558
2005-07-06,6.8141
2005-07-05,6.8687
2005-07-04,6.8509
2005-07-01,6.7081
2005-06-30,6.6728
2005-06-29,6.7541
2005-06-28,6.6392
2005-06-27,6.6644
2005-06-24,6.7629
2005-06-23,6.7641
2005-06-22,6.7037
2005-06-21,6.794
2005-06-20,6.6622
2005-06-17,6.6937
2005-06-15,6.868
2005-06-14,6.8533
2005-06-13,6.7833
2005-06-10,6.7249
2005-06-09,6.824
2005-06-08,6.6664
2005-06-07,6.6862
2005-06-06,6.7696
2005-06-03,6.8049
2005-06-02,6.8607
2005-06-01,6.8119
2005-05-31,6.7072
2005-05-30,6.6306
2005-05-27,6.6355
2005-05-26,6.5238
2005-05-25,6.5574
2005-05-24,6.5047
2005-05-23,6.5572
2005-05-20,6.379
2005-05-19,6.3749
2005-05-18,6.4398
2005-05-17,6.4166
2005-05-16,6.3376
2005-05-13,6.3059
2005-05-12,6.23
2005-05-11,6.1737
2005-05-10,6.1857
2005-05-09,6.0655
2005-05-06,5.9656
2005-05-05,5.9519
2005-05-04,6.0569
2005-05-03,6.1246
2005-04-29,6.0772
2005-04-28,6.0831
2005-04-26,6.0878
2005-04-25,6.0442
2005-04-22,6.0678
2005-04-21,6.1003
2005-04-20,6.1721
2005-04-19,6.2354
2005-04-18,6.2614
2005-04-15,6.31
2005-04-14,6.1577
2005-04-13,6.1228
2005-04-12,6.1476
2005-04-11,6.1053
2005-04-08,6.1858
2005-04-07,6.105
2005-04-06,6.1017
2005-04-05,6.2693
2005-04-04,6.2015
2005-04-01,6.2234
2005-03-31,6.2404
2005-03-30,6.291
2005-03-29,6.3613
2005-03-24,6.1839
2005-03-23,6.2252
2005-03-22,6.0962
2005-03-18,6.08
2005-03-17,6.0929
2005-03-16,6.0957
2005-03-15,6.0401
2005-03-14,5.8666
2005-03-11,5.8501
2005-03-10,5.7789
2005-03-09,5.7577
2005-03-08,5.8537
2005-03-07,5.8753
2005-03-04,5.9757
2005-03-03,5.9278
2005-03-02,5.8726
2005-03-01,5.8421
2005-02-28,5.7871
2005-02-25,5.8507
2005-02-24,5.8429
2005-02-23,5.8161
2005-02-22,5.8573
2005-02-21,5.9385
2005-02-18,5.9554
2005-02-17,5.9749
2005-02-16,5.9896
2005-02-15,6.0446
2005-02-14,6.0622
2005-02-11,6.1355
2005-02-10,6.2302
2005-02-09,6.2518
2005-02-08,6.2392
2005-02-07,6.1852
2005-02-04,6.1613
2005-02-03,6.0274
2005-02-02,6.0152
2005-02-01,6.0245
2005-01-31,5.983
2005-01-28,5.9374
2005-01-27,5.9052
2005-01-26,5.9724
2005-01-25,5.9553
2005-01-24,5.9603
2005-01-21,6.0652
2005-01-20,6.0669
2005-01-19,6.0453
2005-01-18,6.1031
2005-01-17,6.0649
2005-01-14,6.0877
2005-01-13,5.9929
2005-01-12,6.0187
2005-01-11,5.9586
2005-01-10,6.0518
2005-01-07,6.0795
2005-01-06,6.0006
2005-01-05,5.8459
2005-01-04,5.6736
2005-01-03,5.6497
2004-12-31,5.6356
2004-12-30,5.6903
2004-12-29,5.6148
2004-12-28,5.6332
2004-12-24,5.6487
2004-12-23,5.6419
2004-12-22,5.6634
2004-12-21,5.7044
2004-12-20,5.7514
2004-12-17,5.7681
2004-12-15,5.7318
2004-12-14,5.6987
2004-12-13,5.7859
2004-12-10,5.8842
2004-12-09,5.8535
2004-12-08,5.8593
2004-12-07,5.7262
2004-12-06,5.7345
2004-12-03,5.8388
2004-12-02,5.7427
2004-12-01,5.7935
2004-11-30,5.7945
2004-11-29,5.8493
2004-11-26,5.8851
2004-11-25,5.9087
2004-11-24,5.9579
2004-11-23,6.0229
2004-11-22,6.0377
2004-11-19,6.0203
2004-11-18,5.96
2004-11-17,6.0231
2004-11-16,6.0849
2004-11-15,6.0699
2004-11-12,6.1877
2004-11-11,6.1994
2004-11-10,6.2238
2004-11-09,6.2209
2004-11-08,6.1395
2004-11-05,6.1491
2004-11-04,6.1029
2004-11-03,6.1529
2004-11-02,6.1638
2004-11-01,6.1272
2004-10-29,6.0865
2004-10-28,6.1602
2004-10-27,6.2361
2004-10-26,6.2069
2004-10-25,6.1204
2004-10-22,6.1894
2004-10-21,6.2978
2004-10-20,6.2746
2004-10-19,6.3725
2004-10-18,6.4138
2004-10-15,6.4918
2004-10-14,6.5749
2004-10-13,6.564
2004-10-12,6.5378
2004-10-11,6.5564
2004-10-08,6.5925
2004-10-07,6.5851
2004-10-06,6.524
2004-10-05,6.5149
2004-10-04,6.4748
2004-10-01,6.457
2004-09-30,6.4399
2004-09-29,6.4458
2004-09-28,6.412
2004-09-27,6.4245
2004-09-23,6.4789
2004-09-22,6.458
2004-09-21,6.4749
2004-09-20,6.54
2004-09-17,6.5595
2004-09-16,6.553
2004-09-15,6.5349
2004-09-14,6.522
2004-09-13,6.5756
2004-09-10,6.6769
2004-09-09,6.6318
2004-09-08,6.6451
2004-09-07,6.6318
2004-09-06,6.6389
2004-09-03,6.5877
2004-09-02,6.6224
2004-09-01,6.6529
2004-08-31,6.7009
2004-08-30,6.6949
2004-08-27,6.6429
